"","pawsid","slackDomain","filename","timestamp","exercise","task","totalscore","chunk"
"1014","tgray19","isds1102s3-sp2019","tgray19_e3a_1553118435295.xlsx","2019-03-20 21:47:41","e3","a","93.75","e3a"
"1015","tgray19","isds1102s3-sp2019","tgray19_e3c_1553535677835.xlsx","2019-03-25 17:41:45","e3","c","100.0","e3c"
"1016","tgray19","isds1102s3-sp2019","tgray19_e3d_1553548584904.xlsx","2019-03-25 21:16:50","e3","d","81.045751634","e3d"
"1017","tgray19","isds1102s3-sp2019","tgray19_e1a_1553552270149.xlsx","2019-03-25 22:18:16","e1","a","93.75","e1a"
"1018","gomes1","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"1019","tporch3","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"1020","kpanke2","isds1102s3-sp2019","kpanke2_e1a_1553117734495.xlsx","2019-03-20 21:35:58","e1","a","93.75","e1a"
"1021","apric56","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"1022","cmcki28","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"1023","halkaa1","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"1024","kfette3","isds1102s4workspace","kfette3_e1a_1552927180722.xlsx","2019-03-18 16:40:04","e1","a","90.25","e1a"
"1025","kfette3","isds1102s4workspace","kfette3_e1b_1552927221942.xlsx","2019-03-18 16:40:45","e1","b","93.75","e1b"
"1026","kfette3","isds1102s4workspace","kfette3_e1a_1553094251590.xlsx","2019-03-20 15:04:35","e1","a","90.25","e1a"
"1027","kfette3","isds1102s4workspace","kfette3_e1b_1553094261273.xlsx","2019-03-20 15:04:45","e1","b","93.75","e1b"
"1028","abelan8","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"1029","eleake1","isds1102s4workspace","eleake1_e1a_1553191706085.xlsx","2019-03-21 18:08:50","e1","a","96.5","e1a"
"1030","eleake1","isds1102s4workspace","eleake1_e1b_1553191853793.xlsx","2019-03-21 18:11:18","e1","b","100.0","e1b"
"1031","asumli2","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"1032","rboud34","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"1033","jhard25","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"1034","ccamp57","isds1102s3-sp2019","ccamp57_e3a_1553461226612.xlsx","2019-03-24 21:00:52","e3","a","68.75","e3a"
"1035","ccamp57","isds1102s3-sp2019","ccamp57_e2a_1553461306948.xlsx","2019-03-24 21:02:12","e2","a","100.0","e2a"
"1036","ccamp57","isds1102s3-sp2019","ccamp57_e2b_1553461334085.xlsx","2019-03-24 21:02:39","e2","b","80.0","e2b"
"1037","ccamp57","isds1102s3-sp2019","ccamp57_e2c_1553461377015.xlsx","2019-03-24 21:03:22","e2","c","90.6666666667","e2c"
"1038","ccamp57","isds1102s3-sp2019","ccamp57_e2d_1553461397848.xlsx","2019-03-24 21:03:43","e2","d","100.0","e2d"
"1039","ccamp57","isds1102s3-sp2019","ccamp57_e3a_1553546562436.xlsx","2019-03-25 20:43:08","e3","a","68.75","e3a"
"1040","jjudi13","isds1102s4workspace","jjudi13_e1b_1552924819996.xlsx","2019-03-18 16:00:43","e1","b","93.75","e1b"
"1041","jjudi13","isds1102s4workspace","jjudi13_e1a_1552924869406.xlsx","2019-03-18 16:01:32","e1","a","87.5","e1a"
"1042","jjudi13","isds1102s4workspace","jjudi13_e1b_1552925194531.xlsx","2019-03-18 16:06:58","e1","b","100.0","e1b"
"1043","jjudi13","isds1102s4workspace","jjudi13_e1c_1552926261704.xlsx","2019-03-18 16:24:45","e1","c","55.8333333333","e1c"
"1044","jjudi13","isds1102s4workspace","jjudi13_e1d_1552926921176.xlsx","2019-03-18 16:35:44","e1","d","100.0","e1d"
"1045","jjudi13","isds1102s4workspace","jjudi13_e2a_1553022917290.xlsx","2019-03-19 19:16:34","e2","a","33.3333333333","e2a"
"1046","jjudi13","isds1102s4workspace","jjudi13_e2a_1553022937601.xlsx","2019-03-19 19:16:56","e2","a","33.3333333333","e2a"
"1047","jjudi13","isds1102s4workspace","jjudi13_e2b_1553025517750.xlsx","2019-03-19 19:59:03","e2","b","80.0","e2b"
"1048","jjudi13","isds1102s4workspace","jjudi13_e2b_1553025972610.xlsx","2019-03-19 20:06:38","e2","b","80.0","e2b"
"1049","jjudi13","isds1102s4workspace","jjudi13_e2a_1553025965678.xlsx","2019-03-19 20:07:23","e2","a","33.3333333333","e2a"
"1050","jjudi13","isds1102s4workspace","jjudi13_e2c_1553027451015.xlsx","2019-03-19 20:31:15","e2","c","66.6666666667","e2c"
"1051","jjudi13","isds1102s4workspace","jjudi13_e2d_1553028306711.xlsx","2019-03-19 20:45:30","e2","d","100.0","e2d"
"1052","jjudi13","isds1102s4workspace","jjudi13_e2a_1553093709450.xlsx","2019-03-20 14:55:33","e2","a","100.0","e2a"
"1053","jjudi13","isds1102s4workspace","jjudi13_e2b_1553094427993.xlsx","2019-03-20 15:07:31","e2","b","80.0","e2b"
"1054","jjudi13","isds1102s4workspace","jjudi13_e2c_1553097164648.xlsx","2019-03-20 15:53:09","e2","c","66.6666666667","e2c"
"1055","jjudi13","isds1102s4workspace","jjudi13_e2d_1553098467169.xlsx","2019-03-20 16:14:51","e2","d","100.0","e2d"
"1056","jjudi13","isds1102s4workspace","jjudi13_e2e_1553098934341.xlsx","2019-03-20 16:22:38","e2","e","97.6666666667","e2e"
"1057","jjudi13","isds1102s4workspace","jjudi13_e3b_1553529963215.xlsx","2019-03-25 16:06:29","e3","b","83.3333333333","e3b"
"1058","jjudi13","isds1102s4workspace","jjudi13_e3c_1553530886014.xlsx","2019-03-25 16:21:52","e3","c","100.0","e3c"
"1059","jjudi13","isds1102s4workspace","jjudi13_e3d_1553532594316.xlsx","2019-03-25 16:50:24","e3","d","92.1568627451","e3d"
"1060","ccarin2","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"1061","catherine.albano","lsudining",NA,NA,NA,NA,NA,"NANA"
"1062","gspino2","isds1102s4workspace","gspino2_e1a_1553035278914.xlsx","2019-03-19 22:41:42","e1","a","87.5","e1a"
"1063","gspino2","isds1102s4workspace","gspino2_e1b_1553097960509.xlsx","2019-03-20 16:06:30","e1","b","0.0","e1b"
"1064","demo1","ddslablsu","demo1_e1a_1548384622556.xlsx","2019-01-25 02:50:31","e1","a","100.0","e1a"
"1065","demo1","ddslablsu","demo1_e1a_1548384974607.xlsx","2019-01-25 02:56:21","e1","a","100.0","e1a"
"1066","demo1","ddslablsu","demo1_e1a_1548386991396.xlsx","2019-01-25 03:30:02","e1","a","93.75","e1a"
"1067","demo1","ddslablsu","demo1_e1a_1548387495625.xlsx","2019-01-25 03:38:22","e1","a","93.75","e1a"
"1068","demo1","ddslablsu","demo1_e1a_1548387746030.xlsx","2019-01-25 03:42:33","e1","a","93.75","e1a"
"1069","demo1","ddslablsu","demo1_e1a_1548427738806.xlsx","2019-01-25 14:49:06","e1","a","87.5","e1a"
"1070","demo1","ddslablsu","demo1_e1a_1548431503598.xlsx","2019-01-25 15:51:50","e1","a","87.5","e1a"
"1071","demo1","ddslablsu","demo1_e1a_1548431852204.xlsx","2019-01-25 15:57:39","e1","a","87.5","e1a"
"1072","demo1","ddslablsu","demo1_e1a_1548432513644.xlsx","2019-01-25 16:08:40","e1","a","100.0","e1a"
"1073","demo1","ddslablsu","demo1_e1a_1548432971698.xlsx","2019-01-25 16:16:18","e1","a","100.0","e1a"
"1074","demo1","ddslablsu","demo1_e1a_1548443844460.xlsx","2019-01-25 19:17:31","e1","a","100.0","e1a"
"1075","demo1","ddslablsu","demo1_e1a_1548444328296.xlsx","2019-01-25 19:25:35","e1","a","100.0","e1a"
"1076","demo1","ddslablsu","demo1_e1a_1548444576915.xlsx","2019-01-25 19:29:44","e1","a","100.0","e1a"
"1077","demo1","ddslablsu","demo1_e1a_1548454004773.xlsx","2019-01-25 22:06:51","e1","a","100.0","e1a"
"1078","demo1","ddslablsu","demo1_e1a_1548454495158.xlsx","2019-01-25 22:15:02","e1","a","100.0","e1a"
"1079","demo1","ddslablsu","demo1_e1a_1548454834117.xlsx","2019-01-25 22:20:41","e1","a","84.25","e1a"
"1080","demo1","ddslablsu","demo1_e1a_1548454972913.xlsx","2019-01-25 22:23:00","e1","a","84.25","e1a"
"1081","demo1","ddslablsu","demo1_e1a_1548456177142.xlsx","2019-01-25 22:43:04","e1","a","84.25","e1a"
"1082","demo1","ddslablsu","demo1_e1b_1548524807783.xlsx","2019-01-26 17:46:55","e1","b","100.0","e1b"
"1083","demo1","ddslablsu","demo1_e1b_1548525028226.xlsx","2019-01-26 17:50:35","e1","b","100.0","e1b"
"1084","demo1","ddslablsu","demo1_e1b_1548525541298.xlsx","2019-01-26 17:59:08","e1","b","100.0","e1b"
"1085","demo1","ddslablsu","demo1_e1c_1548532348127.xlsx","2019-01-26 19:52:37","e1","c","90.8333333333","e1c"
"1086","demo1","ddslablsu","demo1_e1d_1548545322621.xlsx","2019-01-26 23:28:50","e1","d","100.0","e1d"
"1087","demo1","ddslablsu","demo1_e1d_1548545995917.xlsx","2019-01-26 23:40:03","e1","d","100.0","e1d"
"1088","demo1","ddslablsu","demo1_e1c_1548619728083.xlsx","2019-01-27 20:08:55","e1","c","90.8333333333","e1c"
"1089","demo1","ddslablsu","demo1_e2a_1549316373902.xlsx","2019-02-04 21:39:44","e2","a","100.0","e2a"
"1090","demo1","ddslablsu","demo1_e2b_1549317378193.xlsx","2019-02-04 21:56:28","e2","b","80.0","e2b"
"1091","demo1","ddslablsu","demo1_e2b_1549318075369.xlsx","2019-02-04 22:08:05","e2","b","100.0","e2b"
"1092","demo1","ddslablsu","demo1_e2d_1549732961337.xlsx","2019-02-09 17:22:53","e2","d","100.0","e2d"
"1093","demo1","ddslablsu","demo1_e2d_1549733571232.xlsx","2019-02-09 17:33:03","e2","d","100.0","e2d"
"1094","demo1","ddslablsu","demo1_e2e_1549738468685.xlsx","2019-02-09 18:54:40","e2","e","95.0","e2e"
"1095","demo1","ddslablsu","demo1_e2e_1549739159204.xlsx","2019-02-09 19:06:11","e2","e","100.0","e2e"
"1096","demo1","ddslablsu","demo1_e2e_1549752100550.xlsx","2019-02-09 22:41:52","e2","e","90.3333333333","e2e"
"1097","demo1","ddslablsu","demo1_e2e_1549752553131.xlsx","2019-02-09 22:49:25","e2","e","100.0","e2e"
"1098","demo1","ddslablsu","demo1_e2c_1549820398619.xlsx","2019-02-10 17:40:11","e2","c","83.3333333333","e2c"
"1099","demo1","ddslablsu","demo1_e2c_1549820780251.xlsx","2019-02-10 17:46:32","e2","c","100.0","e2c"
"1100","demo1","ddslablsu","demo1_e3a_1550175923456.xlsx","2019-02-14 20:25:38","e3","a","100.0","e3a"
"1101","demo1","ddslablsu","demo1_e3a_1550176237256.xlsx","2019-02-14 20:30:51","e3","a","93.75","e3a"
"1102","demo1","ddslablsu","demo1_e3a_1550181499864.xlsx","2019-02-14 21:58:33","e3","a","93.75","e3a"
"1103","demo1","ddslablsu","demo1_e3b_1550182588877.xlsx","2019-02-14 22:16:46","e3","b","100.0","e3b"
"1104","demo1","ddslablsu","demo1_e3c_1550206446082.xlsx","2019-02-15 04:54:21","e3","c","100.0","e3c"
"1105","demo1","ddslablsu","demo1_e3c_1550206578201.xlsx","2019-02-15 04:56:31","e3","c","100.0","e3c"
"1106","demo1","ddslablsu","demo1_e3d_1550251805294.xlsx","2019-02-15 17:30:20","e3","d","89.5424836601","e3d"
"1107","demo1","ddslablsu","demo1_e3d_1550251930463.xlsx","2019-02-15 17:32:24","e3","d","89.5424836601","e3d"
"1108","demo1","ddslablsu","demo1_e3d_1550253141625.xlsx","2019-02-15 17:52:35","e3","d","98.6928104575","e3d"
"1109","demo1","ddslablsu","demo1_e4a_1550969051670.xlsx","2019-02-24 00:44:31","e4","a","100.0","e4a"
"1110","demo1","ddslablsu","demo1_e4b_1551127975419.xlsx","2019-02-25 20:53:14","e4","b","96.875","e4b"
"1111","demo1","ddslablsu","demo1_e4c_1551195794126.xlsx","2019-02-26 15:43:31","e4","c","100.0","e4c"
"1112","demo1","ddslablsu","demo1_e4c_1551196208351.xlsx","2019-02-26 15:50:26","e4","c","85.7142857143","e4c"
"1113","demo1","ddslablsu","demo1_e4c_1551196663538.xlsx","2019-02-26 15:58:01","e4","c","100.0","e4c"
"1114","demo1","ddslablsu","demo1_e4d_1551198001392.xlsx","2019-02-26 16:20:18","e4","d","100.0","e4d"
"1115","demo1","ddslablsu","demo1_e4e_1551199823515.xlsx","2019-02-26 16:50:40","e4","e","77.7777777778","e4e"
"1116","demo1","ddslablsu","demo1_e4e_1551200224569.xlsx","2019-02-26 16:57:21","e4","e","88.8888888889","e4e"
"1117","demo1","ddslablsu","demo1_e5a_1552149976171.xlsx","2019-03-09 16:46:50","e5","a","100.0","e5a"
"1118","demo1","ddslablsu","demo1_e5a_1552150320616.xlsx","2019-03-09 16:52:33","e5","a","100.0","e5a"
"1119","demo1","ddslablsu","demo1_e5b_1552151809554.xlsx","2019-03-09 17:17:20","e5","b","100.0","e5b"
"1120","demo1","ddslablsu","demo1_e5c_1552156252343.xlsx","2019-03-09 18:31:24","e5","c","83.3333333333","e5c"
"1121","demo1","ddslablsu","demo1_e5c_1552157040095.xlsx","2019-03-09 18:44:31","e5","c","100.0","e5c"
"1122","demo1","ddslablsu","demo1_e5d_1552162379412.xlsx","2019-03-09 20:13:33","e5","d","100.0","e5d"
"1123","demo1","ddslablsu","demo1_e5e_1552163893995.xlsx","2019-03-09 20:38:44","e5","e","72.8333333333","e5e"
"1124","demo1","ddslablsu","demo1_e5e_1552164214276.xlsx","2019-03-09 20:44:04","e5","e","95.8333333333","e5e"
"1125","demo1","ddslablsu","demo1_e5e_1552164381529.xlsx","2019-03-09 20:46:52","e5","e","100.0","e5e"
"1126","demo1","ddslablsu","demo1_e5e_1552164761924.xlsx","2019-03-09 20:53:12","e5","e","100.0","e5e"
"1127","demo1","ddslablsu","demo1_e6a_1552679980188.xlsx","2019-03-15 20:00:31","e6","a","100.0","e6a"
"1128","demo1","ddslablsu","demo1_e6a_1552680184405.xlsx","2019-03-15 20:03:52","e6","a","100.0","e6a"
"1129","demo1","ddslablsu","demo1_e6b_1552753635496.xlsx","2019-03-16 16:28:22","e6","b","100.0","e6b"
"1130","demo1","ddslablsu","demo1_e6b_1552753689016.xlsx","2019-03-16 16:29:16","e6","b","100.0","e6b"
"1131","demo1","ddslablsu","demo1_e6c_1552755146245.xlsx","2019-03-16 16:54:11","e6","c","100.0","e6c"
"1132","demo1","ddslablsu","demo1_e6c_1552755185119.xlsx","2019-03-16 16:54:50","e6","c","100.0","e6c"
"1133","demo1","ddslablsu","demo1_e6c_1552755212328.xlsx","2019-03-16 16:55:21","e6","c","100.0","e6c"
"1134","demo1","ddslablsu","demo1_e6d_1552757192441.xlsx","2019-03-16 17:26:57","e6","d","92.5","e6d"
"1135","demo1","ddslablsu","demo1_e6e_1552761682867.xlsx","2019-03-16 18:41:47","e6","e","62.5","e6e"
"1136","demo1","ddslablsu","demo1_e6e_1552761797526.xlsx","2019-03-16 18:43:40","e6","e","87.5","e6e"
"1137","demo1","ddslablsu","demo1_e6e_1552762547424.xlsx","2019-03-16 18:56:10","e6","e","87.5","e6e"
"1138","gmeaux3","isds1102s1",NA,NA,NA,NA,NA,"NANA"
"1139","gschwi3","isds1102s4workspace","gschwi3_e1a_1553045025908.xlsx","2019-03-20 01:24:10","e1","a","100.0","e1a"
"1140","mlan151","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"1141","jpoch26","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"1142","tglenn3","isds11022018falls8",NA,NA,NA,NA,NA,"NANA"
"1143","nibrah2","isds1102s3-sp2019",NA,NA,NA,NA,NA,"NANA"
"1144","rdarra2","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"1145","emacle4","isds1102s4workspace",NA,NA,NA,NA,NA,"NANA"
"1146","tsand39","isds1102s3-sp2019",NA,NA,NA,NA,NA,"NANA"
"1147","ewilde7","isds1102s4workspace",NA,NA,NA,NA,NA,"NANA"
"1148","jtate31","isds1102s3-sp2019","jtate31_e1a_1552944378115.xlsx","2019-03-18 21:26:41","e1","a","93.75","e1a"
"1149","jtate31","isds1102s3-sp2019","jtate31_e1b_1552944889831.xlsx","2019-03-18 21:35:13","e1","b","75.0","e1b"
"1150","jtate31","isds1102s3-sp2019","jtate31_e2a_1553116102035.xlsx","2019-03-20 21:08:46","e2","a","100.0","e2a"
"1151","jtate31","isds1102s3-sp2019","jtate31_e2b_1553117140781.xlsx","2019-03-20 21:26:04","e2","b","100.0","e2b"
"1152","jtate31","isds1102s3-sp2019","jtate31_e2d_1553213777582.xlsx","2019-03-22 00:16:42","e2","d","100.0","e2d"
"1153","jtate31","isds1102s3-sp2019","jtate31_e3a_1553545361225.xlsx","2019-03-25 20:23:07","e3","a","100.0","e3a"
"1154","jtate31","isds1102s3-sp2019","jtate31_e3b_1553548125242.xlsx","2019-03-25 21:09:12","e3","b","54.1666666667","e3b"
"1155","jtate31","isds1102s3-sp2019","jtate31_e3c_1553548813047.xlsx","2019-03-25 21:20:38","e3","c","100.0","e3c"
"1156","kknig32","isds1102s4workspace","kknig32_e1a_1552926666779.xlsx","2019-03-18 16:31:30","e1","a","100.0","e1a"
"1157","kknig32","isds1102s4workspace","kknig32_e1a_1552926707217.xlsx","2019-03-18 16:32:10","e1","a","100.0","e1a"
"1158","kknig32","isds1102s4workspace","kknig32_e1a_1552927249066.xlsx","2019-03-18 16:41:12","e1","a","100.0","e1a"
"1159","kknig32","isds1102s4workspace","kknig32_e1c_1553099051163.xlsx","2019-03-20 16:24:35","e1","c","90.8333333333","e1c"
"1160","mcarme2","isds1102s4workspace","mcarme2_e1a_1553536405695.xlsx","2019-03-25 17:54:24","e1","a","87.5","e1a"
"1161","mcarme2","isds1102s4workspace","mcarme2_e1a_1553545550775.xlsx","2019-03-25 20:26:49","e1","a","87.5","e1a"
"1162","mcarme2","isds1102s4workspace","mcarme2_e1b_1553546155943.xlsx","2019-03-25 20:36:21","e1","b","100.0","e1b"
"1163","mcarme2","isds1102s4workspace","mcarme2_e1c_1553547920865.xlsx","2019-03-25 21:05:46","e1","c","90.8333333333","e1c"
"1164","mcarme2","isds1102s4workspace","mcarme2_e1d_1553548836814.xlsx","2019-03-25 21:21:02","e1","d","100.0","e1d"
"1165","aali21","isds1102s2",NA,NA,NA,NA,NA,"NANA"
"1166","llicci3","isds1102s4workspace","llicci3_e1a_1552926447547.xlsx","2019-03-18 16:27:51","e1","a","100.0","e1a"
"1167","bbrea42","isds1102s1",NA,NA,NA,NA,NA,"NANA"
"1168","awatt19","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"1169","fpoche2","isds1102s6",NA,NA,NA,NA,NA,"NANA"
"1170","lpalmi3","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"1171","mzito7","isds1102s3-sp2019",NA,NA,NA,NA,NA,"NANA"
"1172","cdonad1","isds1102s4workspace",NA,NA,NA,NA,NA,"NANA"
"1173","jmurr22","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"1174","jtay167","isds1102s4workspace","jtay167_e1a_1553099731133.xlsx","2019-03-20 16:35:55","e1","a","100.0","e1a"
"1175","jtay167","isds1102s4workspace","jtay167_e1b_1553100451260.xlsx","2019-03-20 16:47:55","e1","b","100.0","e1b"
"1176","msavoy","lafccla",NA,NA,NA,NA,NA,"NANA"
"1177","sstew61","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"1178","cdav249","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"1179","gmicio1","isds1102s4workspace",NA,NA,NA,NA,NA,"NANA"
"1180","gwarri1","isds1102s2",NA,NA,NA,NA,NA,"NANA"
"1181","dberth6","isds1102s4workspace","dberth6_e1a_1552927605439.xlsx","2019-03-18 16:47:08","e1","a","96.5","e1a"
"1182","dberth6","isds1102s4workspace","dberth6_e2a_1553099677612.xlsx","2019-03-20 16:35:01","e2","a","91.6666666667","e2a"
"1183","rmccor6","isds1102s4workspace","rmccor6_e1a_1552926495727.xlsx","2019-03-18 16:28:39","e1","a","96.5","e1a"
"1184","rmccor6","isds1102s4workspace","rmccor6_e1b_1552926944539.xlsx","2019-03-18 16:36:07","e1","b","100.0","e1b"
"1185","rmccor6","isds1102s4workspace","rmccor6_e1a_1553098218432.xlsx","2019-03-20 16:10:42","e1","a","96.5","e1a"
"1186","rmccor6","isds1102s4workspace","rmccor6_e1b_1553098224732.xlsx","2019-03-20 16:10:48","e1","b","100.0","e1b"
"1187","rmccor6","isds1102s4workspace","rmccor6_e1c_1553098239368.xlsx","2019-03-20 16:11:03","e1","c","87.5","e1c"
"1188","rmccor6","isds1102s4workspace","rmccor6_e1d_1553098247423.xlsx","2019-03-20 16:11:11","e1","d","100.0","e1d"
"1189","rmccor6","isds1102s4workspace","rmccor6_e2a_1553099223151.xlsx","2019-03-20 16:27:27","e2","a","100.0","e2a"
"1190","rmccor6","isds1102s4workspace","rmccor6_e2b_1553099971361.xlsx","2019-03-20 16:39:55","e2","b","100.0","e2b"
"1191","rmccor6","isds1102s4workspace","rmccor6_e2a_1553527979346.xlsx","2019-03-25 15:33:25","e2","a","100.0","e2a"
"1192","rmccor6","isds1102s4workspace","rmccor6_e2b_1553527990575.xlsx","2019-03-25 15:33:36","e2","b","100.0","e2b"
"1193","rmccor6","isds1102s4workspace","rmccor6_e2c_1553531577688.xlsx","2019-03-25 16:33:24","e2","c","100.0","e2c"
"1194","rbran15","isds1102s4workspace","rbran15_e1b_1552927746639.xlsx","2019-03-18 16:49:29","e1","b","93.75","e1b"
"1195","rbran15","isds1102s4workspace","rbran15_e1c_1553536367074.xlsx","2019-03-25 17:53:12","e1","c","92.5","e1c"
"1196","rbran15","isds1102s4workspace","rbran15_e1d_1553548151364.xlsx","2019-03-25 21:09:36","e1","d","100.0","e1d"
"1197","jrosen5","isds-hq",NA,NA,NA,NA,NA,"NANA"
"1198","jdixon","salesforceohana",NA,NA,NA,NA,NA,"NANA"
"1199","zampolli75","reimageit",NA,NA,NA,NA,NA,"NANA"
"1200","rfudge1","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"1201","ccarlo5","isds1102s3-sp2019",NA,NA,NA,NA,NA,"NANA"
"1202","jryder3","isds1102s4workspace","jryder3_e1a_1552927190820.xlsx","2019-03-18 16:40:14","e1","a","100.0","e1a"
"1203","jryder3","isds1102s4workspace","jryder3_e1b_1553481212848.xlsx","2019-03-25 02:33:58","e1","b","100.0","e1b"
"1204","jryder3","isds1102s4workspace","jryder3_e1c_1553482837107.xlsx","2019-03-25 03:01:02","e1","c","70.8333333333","e1c"
"1205","jryder3","isds1102s4workspace","jryder3_e1d_1553483438880.xlsx","2019-03-25 03:11:04","e1","d","100.0","e1d"
"1206","jbroo64","isds1102s3-sp2019",NA,NA,NA,NA,NA,"NANA"
"1207","augustus.sole","teamkilleveryone",NA,NA,NA,NA,NA,"NANA"
"1208","mbleds3","isds1102s4workspace","mbleds3_e1a_1553098747047.xlsx","2019-03-20 16:19:31","e1","a","100.0","e1a"
"1209","mbleds3","isds1102s4workspace","mbleds3_e1b_1553099180306.xlsx","2019-03-20 16:26:44","e1","b","100.0","e1b"
"1210","nnibla1","isds1102s3",NA,NA,NA,NA,NA,"NANA"
"1211","pgreay1","isds1102s6",NA,NA,NA,NA,NA,"NANA"
"1212","wscot18","ddslablsu",NA,NA,NA,NA,NA,"NANA"
"1213","gage","hybridracing",NA,NA,NA,NA,NA,"NANA"
"1214","jhill99","isds1102s3-sp2019",NA,NA,NA,NA,NA,"NANA"
"1215","jdav317","isds1102s5",NA,NA,NA,NA,NA,"NANA"
"1216","jbenit5","isds1102s4workspace","jbenit5_e1a_1553104766176.xlsx","2019-03-20 17:59:50","e1","a","100.0","e1a"
"1217","dbonar1","ddslablsu",NA,NA,NA,NA,NA,"NANA"
